query_id,refer_id,identity,alignment_length,mismatches,gap_openings,q.start,q.end,s.start,s.end,e-value,bit_score,length,coverage,refer,genome_id
AY993830.1.1279,16S_rRNA::CAJTAL010000035.1:595-2124(-),99.1,1279,10,1,1,1279,1,1529,-1,0,1279,1.0,CAJTAL010000035.1,GCA_910574285.1_genomic
EF098973.1.1393,16S_rRNA::CAJTAT010000002.1:320245-321777(-),99.8,1393,3,0,1,1393,1,1532,-1,0,1393,1.0,CAJTAT010000002.1,GCA_910574475.1_genomic
JQ084332.1.1496,16S_rRNA::CAJTEE010000016.1:168-1699(+),99.8,1496,3,0,1,1496,1,1531,-1,0,1496,1.0,CAJTEE010000016.1,GCA_910575275.1_genomic
DQ815799.1.1387,16S_rRNA::CAJTFG010000001.1:802018-803552(+),99.3,1387,6,4,1,1387,1,1534,-1,0,1387,1.0,CAJTFG010000001.1,GCA_910575705.1_genomic
EU504762.1.1397,16S_rRNA::CAJTJP010000001.1:232986-234522(+),99.4,1397,8,0,1,1397,1,1536,-1,0,1397,1.0,CAJTJP010000001.1,GCA_910576855.1_genomic
DQ904727.1.1491,16S_rRNA::CAKASQ030000068.1:3446-4975(-),99.7,1491,4,0,1,1491,1,1529,-1,0,1491,1.0,CAKASQ030000068.1,GCA_916988195.3_genomic
HM196764.1.1419,16S_rRNA::CAMPOT010000002.1:304737-306250(+),99.5,1419,6,1,1,1419,1,1513,-1,0,1419,1.0,CAMPOT010000002.1,GCA_946892665.1_genomic
AF251035.1.1484,16S_rRNA::NC_004572.3:213478-214997(+),100.0,1484,0,0,1,1484,1,1519,-1,0,1484,1.0,NC_004572.3,GCF_000007485.1_genomic
U12463.1.1454,16S_rRNA::NC_006142.1:779669-781163(-),100.0,1454,0,0,1,1454,1,1494,-1,0,1454,1.0,NC_006142.1,GCF_000008045.1_genomic
D85438.1.1376,16S_rRNA::NC_002967.9:610186-611728(+),99.9,1376,2,0,1,1376,1,1542,-1,0,1376,1.0,NC_002967.9,GCF_000008185.1_genomic
EU767445.1.1351,16S_rRNA::NC_008618.1:1909940-1911465(-),99.3,1351,6,4,1,1351,1,1525,-1,0,1351,1.0,NC_008618.1,GCF_000010425.1_genomic
AF414809.1.1363,16S_rRNA::NC_010729.1:229314-230842(+),100.0,1363,0,0,1,1363,1,1528,-1,0,1363,1.0,NC_010729.1,GCF_000010505.1_genomic
KF077536.1.1357,16S_rRNA::NC_009614.1:2183539-2185063(+),99.3,1357,10,0,1,1357,1,1524,-1,0,1357,1.0,NC_009614.1,GCF_000012825.1_genomic
ABDX01000067.78.1390,16S_rRNA::NC_008261.1:10170-11680(+),100.0,1313,0,0,1,1313,1,1510,-1,0,1313,1.0,NC_008261.1,GCF_000013285.1_genomic
DQ287787.1.1400,16S_rRNA::NC_007947.1:64113-65652(+),100.0,1400,0,0,1,1400,1,1539,-1,0,1400,1.0,NC_007947.1,GCF_000013705.1_genomic
AF145752.1.1280,16S_rRNA::NC_008048.1:2851567-2853053(-),100.0,1280,0,0,1,1280,1,1486,-1,0,1280,1.0,NC_008048.1,GCF_000013985.1_genomic
CP000705.1373427.1374995,16S_rRNA::NC_009513.1:1373426-1374998(-),100.0,1569,0,0,1,1569,1,1572,-1,0,1569,1.0,NC_009513.1,GCF_000016825.1_genomic
DQ174182.1.1339,16S_rRNA::NC_009714.1:72263-73770(+),100.0,1339,0,0,1,1339,1,1507,-1,0,1339,1.0,NC_009714.1,GCF_000017585.1_genomic
DQ250645.1.1314,16S_rRNA::NC_009922.1:2608516-2610026(-),99.9,1314,1,0,1,1314,1,1510,-1,0,1314,1.0,NC_009922.1,GCF_000018325.1_genomic
DQ287786.1.1395,16S_rRNA::NC_012968.1:214624-216158(+),99.9,1395,2,0,1,1395,1,1534,-1,0,1395,1.0,NC_012968.1,GCF_000023705.1_genomic
CP001682.1030248.1031751,16S_rRNA::NC_013170.1:1030246-1031755(-),100.0,1504,0,0,1,1504,1,1509,-1,0,1504,1.0,NC_013170.1,GCF_000023845.1_genomic
HM007566.1.1345,16S_rRNA::NC_013520.1:722765-724325(+),100.0,1345,0,0,1,1345,1,1560,-1,0,1345,1.0,NC_013520.1,GCF_000024945.1_genomic
CP001859.2076155.2077699,16S_rRNA::NC_013740.1:24678-26233(+),100.0,1545,0,0,1,1545,1,1555,-1,0,1545,1.0,NC_013740.1,GCF_000025305.1_genomic
HM007585.1.1335,16S_rRNA::NC_003228.3:3205533-3207058(-),99.8,1335,3,0,1,1335,1,1525,-1,0,1335,1.0,NC_003228.3,GCF_000025985.1_genomic
AM942444.1853332.1854780,16S_rRNA::NC_010545.1:1853301-1854820(-),100.0,1449,0,0,1,1449,1,1519,-1,0,1449,1.0,NC_010545.1,GCF_000069945.1_genomic
CP003252.272446.273850,16S_rRNA::NC_006461.1:131302-132819(+),99.9,1405,2,0,1,1405,1,1517,-1,0,1405,1.0,NC_006461.1,GCF_000091545.1_genomic
EF090267.1.1445,16S_rRNA::NZ_GL379777.1:69290-70810(+),100.0,1445,0,0,1,1445,1,1520,-1,0,1445,1.0,NZ_GL379777.1,GCF_000143765.1_genomic
HM258988.1.1339,16S_rRNA::NZ_CM000961.1:1019763-1021277(+),99.1,1339,12,0,1,1339,1,1514,-1,0,1339,1.0,NZ_CM000961.1,GCF_000143825.1_genomic
FN178464.1.1428,16S_rRNA::NC_014363.1:159961-161472(+),100.0,1428,0,0,1,1428,1,1511,-1,0,1428,1.0,NC_014363.1,GCF_000143845.1_genomic
CP001104.697435.698953,16S_rRNA::NC_012778.1:697429-698958(+),100.0,1519,0,0,1,1519,1,1529,-1,0,1519,1.0,NC_012778.1,GCF_000146185.1_genomic
AJ576075.1.1341,16S_rRNA::NZ_GL385913.1:175-1712(+),99.9,1341,1,0,1,1341,1,1537,-1,0,1341,1.0,NZ_GL385913.1,GCF_000146285.1_genomic
AF481227.1.1485,16S_rRNA::NZ_GL397215.1:4044-5570(-),100.0,1485,0,0,1,1485,1,1526,-1,0,1485,1.0,NZ_GL397215.1,GCF_000146675.1_genomic
AB649277.1.1490,16S_rRNA::NZ_DS483473.1:183992-185529(-),99.9,1490,1,0,1,1490,1,1537,-1,0,1490,1.0,NZ_DS483473.1,GCF_000154285.1_genomic
ABEZ02000015.506.1996,16S_rRNA::NZ_DS499553.1:500-2001(+),100.0,1491,0,0,1,1491,1,1501,-1,0,1491,1.0,NZ_DS499553.1,GCF_000154445.1_genomic
AJ518871.1.1462,16S_rRNA::NZ_DS560015.1:23025-24542(+),100.0,1462,0,0,1,1462,1,1517,-1,0,1462,1.0,NZ_DS560015.1,GCF_000154825.1_genomic
AF348748.1.1327,16S_rRNA::NZ_DS990402.1:44-1540(+),100.0,1327,0,0,1,1327,1,1496,-1,0,1327,1.0,NZ_DS990402.1,GCF_000155475.1_genomic
ABWK02000005.70.1618,16S_rRNA::NZ_GG697141.2:400047-401606(-),100.0,1549,0,0,1,1549,1,1559,-1,0,1549,1.0,NZ_GG697141.2,GCF_000155955.1_genomic
ABWL02000011.84303.85559,16S_rRNA::NZ_GG730300.1:85040-86301(+),100.0,1257,0,0,1,1257,1,1261,-1,0,1257,1.0,NZ_GG730300.1,GCF_000155975.1_genomic
ACBZ01000217.267.1788,16S_rRNA::NZ_GG657694.1:261-1791(-),100.0,1522,0,0,1,1522,1,1530,-1,0,1522,1.0,NZ_GG657694.1,GCF_000157975.1_genomic
ACCF01000268.3369.4627,16S_rRNA::NZ_GG657564.1:3363-4627(-),100.0,1259,0,0,1,1259,1,1264,-1,0,1259,1.0,NZ_GG657564.1,GCF_000157995.1_genomic
ACDP02000005.388.1906,16S_rRNA::NZ_KI392030.1:596295-597822(+),100.0,1519,0,0,1,1519,1,1527,-1,0,1519,1.0,NZ_KI392030.1,GCF_000158475.2_genomic
AJ243791.1.1423,16S_rRNA::NZ_DS999580.1:236-1772(+),99.9,1423,0,1,1,1423,1,1536,-1,0,1423,1.0,NZ_DS999580.1,GCF_000159035.1_genomic
X81906.1.1324,16S_rRNA::NZ_GG667536.1:76-1591(+),99.8,1324,3,0,1,1324,1,1515,-1,0,1324,1.0,NZ_GG667536.1,GCF_000159135.1_genomic
ACIP02000003.114175.115697,16S_rRNA::NZ_GG665866.1:1488536-1490067(+),100.0,1523,0,0,1,1523,1,1531,-1,0,1523,1.0,NZ_GG665866.1,GCF_000160115.1_genomic
ACKS01000100.344.1864,16S_rRNA::NZ_GG704785.1:339-1869(+),100.0,1521,0,0,1,1521,1,1530,-1,0,1521,1.0,NZ_GG704785.1,GCF_000160535.1_genomic
ACKT01000055.15.1310,16S_rRNA::NZ_GG749287.1:9-1310(-),100.0,1296,0,0,1,1296,1,1301,-1,0,1296,1.0,NZ_GG749287.1,GCF_000160555.1_genomic
ACLA01000028.1.1216,16S_rRNA::NZ_GG694009.1:3036-4253(-),100.0,1216,0,0,1,1216,1,1217,-1,0,1216,1.0,NZ_GG694009.1,GCF_000160695.1_genomic
KF240720.1.1308,16S_rRNA::NZ_GG668584.1:206-1745(+),99.2,1308,10,0,1,1308,1,1539,-1,0,1308,1.0,NZ_GG668584.1,GCF_000160755.1_genomic
AJ292530.41.1371,16S_rRNA::NZ_GG698808.1:3798-5370(-),99.5,1331,7,0,1,1331,1,1572,-1,0,1331,1.0,NZ_GG698808.1,GCF_000161935.1_genomic
ACUX02000006.1.1301,16S_rRNA::NZ_GG700630.1:574014-575318(-),100.0,1301,0,0,1,1301,1,1304,-1,0,1301,1.0,NZ_GG700630.1,GCF_000162875.1_genomic
HM328994.1.1359,16S_rRNA::NC_022124.1:39608-41133(+),99.7,1359,4,0,1,1359,1,1525,-1,0,1359,1.0,NC_022124.1,GCF_000163055.2_genomic
AJ006962.1.1476,16S_rRNA::NC_016630.1:719672-721203(-),100.0,1476,0,0,1,1476,1,1531,-1,0,1476,1.0,NC_016630.1,GCF_000163895.2_genomic
AB006127.1.1290,16S_rRNA::NC_015678.1:4655-6201(+),100.0,1290,0,0,1,1290,1,1546,-1,0,1290,1.0,NC_015678.1,GCF_000164675.2_genomic
AF473834.1.1411,16S_rRNA::NZ_GL538193.1:49-1604(+),99.8,1411,2,1,1,1411,1,1555,-1,0,1411,1.0,NZ_GL538193.1,GCF_000165735.1_genomic
EU463949.1.1313,16S_rRNA::NZ_AEMI01000043.1:3535-5082(-),99.2,1313,6,5,1,1313,1,1547,-1,0,1313,1.0,NZ_AEMI01000043.1,GCF_000166715.1_genomic
AF073448.1.1435,16S_rRNA::NZ_AAYN02000002.1:147931-149439(+),100.0,1435,0,0,1,1435,1,1508,-1,0,1435,1.0,NZ_AAYN02000002.1,GCF_000169535.1_genomic
ABJL02000007.1225076.1226586,16S_rRNA::NZ_ABJL02000007.1:1225071-1226590(+),100.0,1511,0,0,1,1511,1,1519,-1,0,1511,1.0,NZ_ABJL02000007.1,GCF_000172175.1_genomic
ACFE01000007.338.1763,16S_rRNA::NZ_ACFE01000007.1:315-1825(+),100.0,1426,0,0,1,1426,1,1510,-1,0,1426,1.0,NZ_ACFE01000007.1,GCF_000174015.1_genomic
AJ247194.1.1416,16S_rRNA::NC_014816.1:553104-554562(+),100.0,1416,0,0,1,1416,1,1458,-1,0,1416,1.0,NC_014816.1,GCF_000175215.2_genomic
KF465016.1.1275,16S_rRNA::NC_015138.1:4883825-4885350(-),99.1,1275,11,1,1,1275,1,1525,-1,0,1275,1.0,NC_015138.1,GCF_000176855.2_genomic
ADFR01000011.3460.4852,16S_rRNA::NZ_ADFR01000011.1:3332-4854(-),100.0,1393,0,0,1,1393,1,1522,-1,0,1393,1.0,NZ_ADFR01000011.1,GCF_000177375.1_genomic
CP002189.629612.631222,16S_rRNA::NC_014909.2:629607-631225(-),100.0,1611,0,0,1,1611,1,1618,-1,0,1611,1.0,NC_014909.2,GCF_000185985.2_genomic
AY281078.1.1430,16S_rRNA::NZ_GL732452.1:3346-4892(-),99.9,1430,1,0,1,1430,1,1546,-1,0,1430,1.0,NZ_GL732452.1,GCF_000187505.1_genomic
EU156772.1.1329,16S_rRNA::NZ_GL732464.1:3346-4888(-),100.0,1329,0,0,1,1329,1,1542,-1,0,1329,1.0,NZ_GL732464.1,GCF_000187585.1_genomic
ABQC02000019.758957.760260,16S_rRNA::NZ_DS990130.1:758952-760260(+),100.0,1304,0,0,1,1304,1,1308,-1,0,1304,1.0,NZ_DS990130.1,GCF_000187895.1_genomic
AB490811.1.1610,16S_rRNA::NZ_GL830850.1:87-1743(-),99.9,1610,1,0,1,1610,1,1656,-1,0,1610,1.0,NZ_GL830850.1,GCF_000188175.1_genomic
CP002544.1477119.1478630,16S_rRNA::NC_015160.1:1477114-1478634(-),100.0,1512,0,0,1,1512,1,1520,-1,0,1512,1.0,NC_015160.1,GCF_000190535.1_genomic
AB182483.1.1494,16S_rRNA::NZ_GL872289.1:69-1598(-),99.9,1494,1,0,1,1494,1,1529,-1,0,1494,1.0,NZ_GL872289.1,GCF_000191065.1_genomic
ADBC01000153.367.1631,16S_rRNA::NZ_AEZI02000002.1:282281-283818(+),99.4,1265,6,1,1,1265,1,1537,-1,0,1265,1.0,NZ_AEZI02000002.1,GCF_000194175.1_genomic
AF473837.1.1440,16S_rRNA::NZ_GL878521.1:147-1711(+),100.0,1440,0,0,1,1440,1,1564,-1,0,1440,1.0,NZ_GL878521.1,GCF_000194985.1_genomic
CP002631.1129479.1131009,16S_rRNA::NC_015385.1:1129474-1131014(+),100.0,1531,0,0,1,1531,1,1540,-1,0,1531,1.0,NC_015385.1,GCF_000195275.1_genomic
BX294149.206764.208278,16S_rRNA::NC_005027.1:5076960-5078492(-),100.0,1515,0,0,1,1515,1,1532,-1,0,1515,1.0,NC_005027.1,GCF_000196115.1_genomic
Y13038.1.1473,16S_rRNA::NC_008025.1:2360345-2361851(-),99.7,1473,4,0,1,1473,1,1506,-1,0,1473,1.0,NC_008025.1,GCF_000196275.1_genomic
AF231131.1.1494,16S_rRNA::NC_014319.1:1438274-1439821(-),100.0,1494,0,0,1,1494,1,1547,-1,0,1494,1.0,NC_014319.1,GCF_000196855.1_genomic
AB331897.1.1481,16S_rRNA::NZ_GL883815.1:11-1537(+),100.0,1481,0,0,1,1481,1,1526,-1,0,1481,1.0,NZ_GL883815.1,GCF_000205165.1_genomic
GQ897735.1.1465,16S_rRNA::NC_021039.1:65915-67419(+),99.5,1465,8,0,1,1465,1,1504,-1,0,1465,1.0,NC_021039.1,GCF_000210095.1_genomic
FJ792537.1.1368,16S_rRNA::NC_015501.1:744991-746517(+),99.9,1368,2,0,1,1368,1,1526,-1,0,1368,1.0,NC_015501.1,GCF_000212375.1_genomic
AB200414.1.1491,16S_rRNA::NZ_GL945017.1:2441077-2442604(-),99.9,1491,1,0,1,1491,1,1527,-1,0,1491,1.0,NZ_GL945017.1,GCF_000218235.1_genomic
KC796791.1.1216,16S_rRNA::NC_015740.1:1648846-1650378(+),100.0,1216,0,0,1,1216,1,1532,-1,0,1216,1.0,NC_015740.1,GCF_000219605.1_genomic
AB547703.1.1492,16S_rRNA::NZ_GL982518.1:111-1638(-),99.9,1492,1,0,1,1492,1,1527,-1,0,1492,1.0,NZ_GL982518.1,GCF_000220255.1_genomic
EU156757.1.1329,16S_rRNA::NZ_AFUE01000006.1:423821-425364(-),100.0,1329,0,0,1,1329,1,1543,-1,0,1329,1.0,NZ_AFUE01000006.1,GCF_000222765.1_genomic
FJ372349.1.1359,16S_rRNA::NC_015977.1:625892-627420(+),99.0,1359,13,0,1,1359,1,1528,-1,0,1359,1.0,NC_015977.1,GCF_000225345.1_genomic
EU709017.1.1408,16S_rRNA::NC_016078.1:2866060-2867543(-),99.8,1408,3,0,1,1408,1,1483,-1,0,1408,1.0,NC_016078.1,GCF_000230555.1_genomic
ADLN01000129.202.1639,16S_rRNA::NZ_JH379032.1:198-1641(+),100.0,1438,0,0,1,1438,1,1443,-1,0,1438,1.0,NZ_JH379032.1,GCF_000235505.1_genomic
DQ796891.1.1369,16S_rRNA::NZ_HE611021.1:15-1523(+),99.1,1369,13,0,1,1369,1,1508,-1,0,1369,1.0,NZ_HE611021.1,GCF_000236865.1_genomic
EF436500.1.1394,16S_rRNA::NZ_CM001376.1:93938-95466(+),100.0,1394,0,0,1,1394,1,1528,-1,0,1394,1.0,NZ_CM001376.1,GCF_000237805.1_genomic
AJ621555.1.1472,16S_rRNA::NC_016605.1:58381-59955(+),99.5,1472,6,1,1,1472,1,1574,-1,0,1472,1.0,NC_016605.1,GCF_000237995.1_genomic
HM120210.1.1395,16S_rRNA::NZ_KE148312.1:7538-9058(+),99.9,1395,0,1,1,1395,1,1520,-1,0,1395,1.0,NZ_KE148312.1,GCF_000238055.2_genomic
HM120211.1.1436,16S_rRNA::NZ_JH414508.1:5-1525(+),99.9,1436,1,0,1,1436,1,1520,-1,0,1436,1.0,NZ_JH414508.1,GCF_000238075.1_genomic
AFZE01000039.3843.5359,16S_rRNA::NZ_JH414580.1:3837-5363(-),100.0,1517,0,0,1,1517,1,1526,-1,0,1517,1.0,NZ_JH414580.1,GCF_000238115.1_genomic
JF506644.1.1364,16S_rRNA::NZ_AFNK01000005.1:45-1583(-),99.9,1364,2,0,1,1364,1,1538,-1,0,1364,1.0,NZ_AFNK01000005.1,GCF_000238795.1_genomic
AJ540309.1.1413,16S_rRNA::NZ_JH470342.1:4069-5603(-),99.6,1413,4,1,1,1413,1,1534,-1,0,1413,1.0,NZ_JH470342.1,GCF_000239695.1_genomic
HM120209.1.1377,16S_rRNA::NZ_JH590864.1:278824-280352(+),99.9,1377,2,0,1,1377,1,1528,-1,0,1377,1.0,NZ_JH590864.1,GCF_000242235.1_genomic
AB370249.1.1521,16S_rRNA::NZ_JH591187.1:1105008-1106574(-),99.9,1521,2,0,1,1521,1,1566,-1,0,1521,1.0,NZ_JH591187.1,GCF_000242435.1_genomic
AB547648.1.1487,16S_rRNA::NZ_JH594598.1:284341-285863(-),99.7,1487,5,0,1,1487,1,1522,-1,0,1487,1.0,NZ_JH594598.1,GCF_000243215.1_genomic
AF372092.1.1341,16S_rRNA::NZ_AINS01000034.1:435-1945(+),100.0,1341,0,0,1,1341,1,1510,-1,0,1341,1.0,NZ_AINS01000034.1,GCF_000254135.1_genomic
AJVZ01000001.43924.45432,16S_rRNA::NZ_JH660658.1:43919-45444(+),100.0,1509,0,0,1,1509,1,1525,-1,0,1509,1.0,NZ_JH660658.1,GCF_000262545.1_genomic
CP003274.119147.120561,16S_rRNA::NC_018011.1:119055-120576(-),100.0,1415,0,0,1,1415,1,1521,-1,0,1415,1.0,NC_018011.1,GCF_000265365.1_genomic
D86184.1.1515,16S_rRNA::NC_017219.1:960843-962366(+),99.7,1515,4,0,1,1515,1,1523,-1,0,1515,1.0,NC_017219.1,GCF_000269965.1_genomic
AP012211.1087525.1089021,16S_rRNA::NC_015738.1:976969-978474(+),100.0,1497,0,0,1,1497,1,1505,-1,0,1497,1.0,NC_015738.1,GCF_000270285.1_genomic
EU484334.1.1464,16S_rRNA::NZ_JH806635.1:23-1562(+),100.0,1464,0,0,1,1464,1,1539,-1,0,1464,1.0,NZ_JH806635.1,GCF_000295095.1_genomic
GQ010274.1.1353,16S_rRNA::NZ_JH815185.1:2302743-2304272(+),99.3,1353,9,0,1,1353,1,1529,-1,0,1353,1.0,NZ_JH815185.1,GCF_000296385.1_genomic
AB490806.1.1463,16S_rRNA::NZ_JH815198.1:519526-521033(+),100.0,1463,0,0,1,1463,1,1507,-1,0,1463,1.0,NZ_JH815198.1,GCF_000296445.1_genomic
X78720.1.1453,16S_rRNA::NZ_JH815208.1:1607-3146(-),99.9,1453,1,0,1,1453,1,1539,-1,0,1453,1.0,NZ_JH815208.1,GCF_000296505.1_genomic
GU471247.1.1504,16S_rRNA::NZ_AMRG01000037.1:362-1899(-),99.9,1504,1,0,1,1504,1,1537,-1,0,1504,1.0,NZ_AMRG01000037.1,GCF_000299895.1_genomic
EU928746.1.1484,16S_rRNA::NZ_AMSG01000057.1:0-1505(-),100.0,1484,0,0,1,1484,1,1505,-1,0,1484,1.0,NZ_AMSG01000057.1,GCF_000300875.1_genomic
AGZE01000001.1.1322,16S_rRNA::NZ_JH932300.1:253177-254726(+),100.0,1322,0,0,1,1322,1,1549,-1,0,1322,1.0,NZ_JH932300.1,GCF_000301055.1_genomic
CAGY01000009.11.1531,16S_rRNA::NZ_CAGY01000009.1:6-1544(+),100.0,1521,0,0,1,1521,1,1538,-1,0,1521,1.0,NZ_CAGY01000009.1,GCF_000308055.1_genomic
EU483153.1.1362,16S_rRNA::NZ_HG529490.1:334199-335721(+),99.5,1362,7,0,1,1362,1,1522,-1,0,1362,1.0,NZ_HG529490.1,GCF_000308275.2_genomic
CAHB01000032.96.1603,16S_rRNA::NZ_HE978584.1:91-1616(+),100.0,1508,0,0,1,1508,1,1525,-1,0,1508,1.0,NZ_HE978584.1,GCF_000311865.1_genomic
JF824807.1.1499,16S_rRNA::NZ_HE578936.1:3368-4899(-),99.7,1499,4,0,1,1499,1,1531,-1,0,1499,1.0,NZ_HE578936.1,GCF_000313565.1_genomic
JF810080.1.1222,16S_rRNA::NC_019695.1:5559711-5561200(+),100.0,1222,0,0,1,1222,1,1489,-1,0,1222,1.0,NC_019695.1,GCF_000317125.1_genomic
GQ031841.1.1347,16S_rRNA::NZ_CAEK01000023.1:33-1555(-),99.3,1347,9,0,1,1347,1,1522,-1,0,1347,1.0,NZ_CAEK01000023.1,GCF_000321005.1_genomic
GU938835.1.1463,16S_rRNA::NZ_HE610720.1:3532-5053(-),99.7,1463,4,1,1,1463,1,1521,-1,0,1463,1.0,NZ_HE610720.1,GCF_000321025.1_genomic
CALK01000057.3384.4901,16S_rRNA::NZ_HE998574.1:3370-4905(-),100.0,1518,0,0,1,1518,1,1535,-1,0,1518,1.0,NZ_HE998574.1,GCF_000327285.1_genomic
AGEJ01000013.153803.155242,16S_rRNA::NZ_KB446647.1:1-1446(+),100.0,1440,0,0,1,1440,1,1445,-1,0,1440,1.0,NZ_KB446647.1,GCF_000340375.1_genomic
X82053.1.1322,16S_rRNA::NC_020506.1:101072-102593(+),100.0,1322,0,0,1,1322,1,1521,-1,0,1322,1.0,NC_020506.1,GCF_000344785.1_genomic
JQ638581.1.1507,16S_rRNA::NZ_KB849212.1:908263-909795(-),99.5,1507,7,0,1,1507,1,1532,-1,0,1507,1.0,NZ_KB849212.1,GCF_000368025.1_genomic
APON01000042.130541.131744,16S_rRNA::NZ_KB849230.1:1719-3252(-),100.0,1204,0,0,1,1204,1,1533,-1,0,1204,1.0,NZ_KB849230.1,GCF_000368045.1_genomic
APRQ01000025.1.1216,16S_rRNA::NZ_KB849575.1:910672-912205(+),99.8,1216,3,0,1,1216,1,1533,-1,0,1216,1.0,NZ_KB849575.1,GCF_000368625.1_genomic
APQG01000021.1.1300,16S_rRNA::NZ_KB849755.1:1671530-1672833(-),100.0,1300,0,0,1,1300,1,1303,-1,0,1300,1.0,NZ_KB849755.1,GCF_000368925.1_genomic
AJ420197.1.1444,16S_rRNA::NZ_AQVD01000010.1:750-2304(-),100.0,1444,0,0,1,1444,1,1554,-1,0,1444,1.0,NZ_AQVD01000010.1,GCF_000372425.1_genomic
AQHX01000018.1891.3401,16S_rRNA::NZ_KB905466.1:3076251-3077770(+),100.0,1511,0,0,1,1511,1,1519,-1,0,1511,1.0,NZ_KB905466.1,GCF_000381365.1_genomic
ARDE01000044.40.1291,16S_rRNA::NZ_KE136350.1:249608-251165(+),100.0,1252,0,0,1,1252,1,1557,-1,0,1252,1.0,NZ_KE136350.1,GCF_000406925.1_genomic
ASVV01000008.1.1273,16S_rRNA::NZ_KE136478.1:0-1278(+),100.0,1273,0,0,1,1273,1,1278,-1,0,1273,1.0,NZ_KE136478.1,GCF_000407145.1_genomic
AY033814.1.1295,16S_rRNA::NZ_ASWH01000001.1:2752863-2754419(-),100.0,1295,0,0,1,1295,1,1556,-1,0,1295,1.0,NZ_ASWH01000001.1,GCF_000407545.1_genomic
Y18355.1.1409,16S_rRNA::NZ_ASWI01000003.1:491697-493254(+),100.0,1409,0,0,1,1409,1,1557,-1,0,1409,1.0,NZ_ASWI01000003.1,GCF_000407565.1_genomic
FJ185225.1.1409,16S_rRNA::NZ_KE150446.1:1461914-1463438(-),99.8,1409,3,0,1,1409,1,1524,-1,0,1409,1.0,NZ_KE150446.1,GCF_000411375.1_genomic
AP010969.19547.20881,16S_rRNA::NZ_ATFK01000001.1:203-1756(+),100.0,1335,0,0,1,1335,1,1553,-1,0,1335,1.0,NZ_ATFK01000001.1,GCF_000413475.1_genomic
ATUT01000005.67070.68591,16S_rRNA::NZ_ATUT01000005.1:67056-68595(-),100.0,1522,0,0,1,1522,1,1539,-1,0,1522,1.0,NZ_ATUT01000005.1,GCF_000420345.1_genomic
AM419461.1.1482,16S_rRNA::NZ_ATVB01000039.1:304-1830(-),100.0,1482,0,0,1,1482,1,1526,-1,0,1482,1.0,NZ_ATVB01000039.1,GCF_000420505.1_genomic
EU539331.1.1400,16S_rRNA::NC_021741.1:4081353-4082892(-),99.0,1400,14,0,1,1400,1,1539,-1,0,1400,1.0,NC_021741.1,GCF_000422085.1_genomic
ATXW01000003.334809.336317,16S_rRNA::NZ_KE386488.1:1672685-1674211(+),100.0,1509,0,0,1,1509,1,1526,-1,0,1509,1.0,NZ_KE386488.1,GCF_000427365.1_genomic
ET632854.1.1312,16S_rRNA::NZ_KI260562.1:106-1650(+),99.7,1312,2,1,1,1312,1,1544,-1,0,1312,1.0,NZ_KI260562.1,GCF_000468055.1_genomic
U16147.37.1417,16S_rRNA::NC_022571.1:4911365-4912876(-),100.0,1381,0,0,1,1381,1,1511,-1,0,1381,1.0,NC_022571.1,GCF_000473995.1_genomic
AP013105.452097.453554,16S_rRNA::NC_022567.1:452093-453597(+),100.0,1458,0,0,1,1458,1,1504,-1,0,1458,1.0,NC_022567.1,GCF_000478885.1_genomic
AB547668.1.1490,16S_rRNA::NZ_AXVC01000022.1:100887-102413(+),99.7,1490,4,0,1,1490,1,1526,-1,0,1490,1.0,NZ_AXVC01000022.1,GCF_000482365.1_genomic
FN297835.1.1455,16S_rRNA::NZ_AWXZ01000027.1:3814-5300(-),100.0,1455,0,0,1,1455,1,1486,-1,0,1455,1.0,NZ_AWXZ01000027.1,GCF_000496075.1_genomic
CP003368.1374622.1376046,16S_rRNA::NZ_JADU01000053.1:95-1626(+),99.9,1425,2,0,1,1425,1,1531,-1,0,1425,1.0,NZ_JADU01000053.1,GCF_000518545.1_genomic
JN713280.1.1508,16S_rRNA::NZ_JALU01000029.1:21123-22638(+),99.9,1508,2,0,1,1508,1,1515,-1,0,1508,1.0,NZ_JALU01000029.1,GCF_000525775.1_genomic
KF068512.1.1332,16S_rRNA::NZ_JDFH01000003.1:118039-119548(+),99.4,1332,8,0,1,1332,1,1509,-1,0,1332,1.0,NZ_JDFH01000003.1,GCF_000564995.1_genomic
FJ557711.1.1373,16S_rRNA::NZ_JDFG01000039.1:18642-20151(-),99.1,1373,11,1,1,1373,1,1509,-1,0,1373,1.0,NZ_JDFG01000039.1,GCF_000565075.1_genomic
FPLM01006526.10.1505,16S_rRNA::NZ_CBYM010000082.1:27-1540(+),99.6,1496,6,0,1,1496,1,1513,-1,0,1496,1.0,NZ_CBYM010000082.1,GCF_000577815.1_genomic
JQ388596.1.1363,16S_rRNA::NZ_HG917868.1:9438-10949(+),99.9,1363,1,0,1,1363,1,1511,-1,0,1363,1.0,NZ_HG917868.1,GCF_000577895.1_genomic
X83955.1.1314,16S_rRNA::NC_022198.1:450090-451610(+),99.8,1314,2,0,1,1314,1,1520,-1,0,1314,1.0,NC_022198.1,GCF_000590555.1_genomic
