,mip,mro,community,genome_list,co_occur,cosine
94866,3.0,0.7931034482758621,community_2,['DQ799940.1.1390' 'ET767439.1.1360'],0.0,0.0008304253660744281
94867,1.0,0.9019607843137256,community_2,['DQ805830.1.1288' 'ET767439.1.1360'],0.0,0.0007495654639592277
94868,5.0,0.8,community_2,['DQ807171.1.1388' 'ET767439.1.1360'],0.0,0.0008561062222350111
94873,4.0,0.723404255319149,community_2,['DQ825195.1.1332' 'ET767439.1.1360'],0.0,0.0008057939886438727
94875,4.0,0.8235294117647058,community_2,['EF529620.1.1456' 'ET767439.1.1360'],0.0,-0.000888888607747417
94882,1.0,0.88,community_2,['AB506558.1.1496' 'ET767442.1.1340'],0.0,0.0003114722403336569
94884,2.0,0.6956521739130435,community_2,['AF132284.1.1359' 'ET767442.1.1340'],0.0,-0.0003176501480916792
94885,3.0,0.7272727272727273,community_2,['AF371831.1.1421' 'ET767442.1.1340'],0.5826345968944224,-0.0009644261127121816
94886,7.0,0.8085106382978723,community_2,['AJ272467.1.1202' 'ET767442.1.1340'],0.0,-0.0002527609102093139
94891,4.0,0.84,community_2,['DQ014991.1.1339' 'ET767442.1.1340'],0.0,0.0007503770685235927
94893,5.0,0.7407407407407407,community_2,['DQ794929.1.1287' 'ET767442.1.1340'],0.0,0.000505183125145763
94895,2.0,0.7058823529411765,community_2,['DQ796237.1.1385' 'ET767442.1.1340'],0.0,0.0006747269517806424
94902,5.0,0.8235294117647058,community_2,['DQ802204.1.1297' 'ET767442.1.1340'],0.0,-0.0009202242889025503
94904,1.0,0.7547169811320755,community_2,['DQ807585.1.1392' 'ET767442.1.1340'],0.0,-0.0004448827252412076
94911,6.0,0.8076923076923077,community_2,['ET458592.1.1348' 'ET767442.1.1340'],0.0,0.0002420932630251016
94914,3.0,0.6046511627906976,community_2,['ET464362.1.1405' 'ET767442.1.1340'],0.2100506718356882,0.0008089006071737816
94917,4.0,0.7083333333333334,community_2,['ET473585.1.1377' 'ET767442.1.1340'],0.0,0.00028614097454994345
94919,1.0,0.7777777777777778,community_2,['ET506450.1.1258' 'ET767442.1.1340'],0.0,0.0005483320321198453
94961,2.0,0.8163265306122449,community_2,['CT926769.1.1345' 'ET767453.1.1355'],1.1907574419783489,0.000961294143960289
94964,3.0,0.7755102040816326,community_2,['DQ796294.1.1290' 'ET767453.1.1355'],0.0,-0.0004993896617923701
94967,3.0,0.8695652173913043,community_2,['DQ800776.1.1395' 'ET767453.1.1355'],0.0,-0.0008257827287119218
94973,4.0,0.7916666666666666,community_2,['DQ807323.1.1387' 'ET767453.1.1355'],0.0,-0.00034572144769379974
94986,3.0,0.7755102040816326,community_2,['DQ777946.1.1458' 'ET767458.1.1339'],0.5327219580804012,-0.0005249219716528556
94990,2.0,0.7547169811320755,community_2,['DQ797766.1.1289' 'ET767458.1.1339'],1.4395169503950456,9.388185783230647e-05
94993,2.0,0.7636363636363637,community_2,['DQ801110.1.1383' 'ET767458.1.1339'],1.1672314231491328,0.0008589510577080963
94997,4.0,0.7142857142857143,community_2,['DQ805255.1.1392' 'ET767458.1.1339'],0.611772178935098,-0.0006025875108748243
95002,4.0,0.7659574468085106,community_2,['EF099072.1.1365' 'ET767458.1.1339'],0.0,0.0009539471246513433
95003,3.0,0.7857142857142857,community_2,['EF403674.1.1517' 'ET767458.1.1339'],0.2734825043539786,0.0008663501032226741
95004,3.0,0.7058823529411765,community_2,['ET374911.1.1212' 'ET767458.1.1339'],0.5321835082795587,0.0003779010013641588
95005,4.0,0.72,community_2,['ET457719.1.1245' 'ET767458.1.1339'],0.0,-8.546492719279198e-05
95007,6.0,0.7407407407407407,community_2,['ET467080.1.1363' 'ET767458.1.1339'],0.3275361092523781,-0.00039757961545065914
95009,1.0,0.6938775510204082,community_2,['ET622729.1.1478' 'ET767458.1.1339'],1.023657994946916,-0.0006511322902138426
95014,0.0,0.8085106382978723,community_2,['DQ801110.1.1383' 'ET767459.1.1344'],1.1834894445601094,0.0005668745371886292
95017,3.0,0.6382978723404256,community_2,['DQ808118.1.1259' 'ET767459.1.1344'],2.7824912990217854,0.0009731306983690778
95020,5.0,0.8095238095238095,community_2,['ET135774.1.1207' 'ET767459.1.1344'],0.6670816411988199,-0.0008479802919227359
95021,0.0,0.8888888888888888,community_2,['ET374924.1.1207' 'ET767459.1.1344'],0.0190690535710871,0.0005157262467354314
95025,1.0,0.7272727272727273,community_2,['ET468188.1.1250' 'ET767459.1.1344'],27.434938703547232,0.0008865878506877148
95027,4.0,0.8181818181818182,community_2,['ET506921.1.1372' 'ET767459.1.1344'],0.3118856652140493,-0.0004698297200927536
95029,1.0,0.8333333333333334,community_2,['ET762800.1.1349' 'ET767459.1.1344'],0.0495141042695195,-0.0006406824947954886
95068,6.0,0.7692307692307693,community_2,['CP022504.2281271.2282825' 'ET767470.1.1370'],0.0,0.000975548885243581
95071,3.0,0.875,community_2,['DQ793376.1.1284' 'ET767470.1.1370'],0.0,-0.0009935218784987005
95072,4.0,0.7450980392156863,community_2,['DQ793877.1.1398' 'ET767470.1.1370'],0.0,-0.0002910576404719482
95074,3.0,0.9056603773584906,community_2,['DQ798942.1.1388' 'ET767470.1.1370'],0.0,-5.7318562974586066e-05
95075,3.0,0.7142857142857143,community_2,['DQ799328.1.1342' 'ET767470.1.1370'],7.91747594064509,0.0006027418947147281
95076,2.0,0.88,community_2,['DQ808302.1.1387' 'ET767470.1.1370'],0.0,-0.00048381559445358343
95078,3.0,0.8421052631578947,community_2,['EF096147.1.1310' 'ET767470.1.1370'],0.0,0.00011356780284765052
95103,4.0,0.6153846153846154,community_2,['AB506558.1.1496' 'ET767479.1.1325'],0.0,0.000582381923231195
95106,3.0,0.6274509803921569,community_2,['AB826025.1.1593' 'ET767479.1.1325'],0.0,-0.00035452717421729347
95108,2.0,0.5714285714285714,community_2,['AF032127.1.1469' 'ET767479.1.1325'],0.0,7.580022218293524e-05
95110,5.0,0.6521739130434783,community_2,['AF207074.1.1392' 'ET767479.1.1325'],0.0,0.00044328313758772603
95118,3.0,0.6222222222222222,community_2,['DQ287787.1.1400' 'ET767479.1.1325'],0.0,0.0006813773838281276
95122,3.0,0.6666666666666666,community_2,['DQ793685.1.1290' 'ET767479.1.1325'],0.0,6.981132714781994e-05
95128,4.0,0.6956521739130435,community_2,['DQ796583.1.1381' 'ET767479.1.1325'],0.0,0.00028156393321942776
95129,3.0,0.5714285714285714,community_2,['DQ797941.1.1368' 'ET767479.1.1325'],0.0426981949603941,-0.0003173111565428238
95132,4.0,0.6122448979591837,community_2,['DQ800302.1.1389' 'ET767479.1.1325'],0.0,-0.0006863500237286866
95135,3.0,0.72,community_2,['DQ806586.1.1388' 'ET767479.1.1325'],0.0,-0.0008510188690509704
95139,2.0,0.7450980392156863,community_2,['DQ808243.1.1400' 'ET767479.1.1325'],0.0,-0.00028530870742905865
95141,5.0,0.6923076923076923,community_2,['DQ808814.1.1389' 'ET767479.1.1325'],0.0,-0.0006524486593846454
95146,6.0,0.6530612244897959,community_2,['DQ825101.1.1392' 'ET767479.1.1325'],0.0,-8.021198746078006e-05
95152,5.0,0.6666666666666666,community_2,['ET196777.1.1200' 'ET767479.1.1325'],0.0,9.515710906107543e-05
95156,2.0,0.7272727272727273,community_2,['ET469747.1.1392' 'ET767479.1.1325'],0.0,-0.0007269463641339024
95157,7.0,0.6046511627906976,community_2,['ET470649.1.1400' 'ET767479.1.1325'],0.0,0.0008637530591643311
95159,2.0,0.5555555555555556,community_2,['ET472527.1.1389' 'ET767479.1.1325'],0.0,0.0009097051537368735
95162,8.0,0.6521739130434783,community_2,['ET763407.1.1358' 'ET767479.1.1325'],0.0,-0.00043610653773152995
95164,6.0,0.6122448979591837,community_2,['ET767319.1.1353' 'ET767479.1.1325'],0.0,3.732553838305817e-05
95167,2.0,0.6153846153846154,community_2,['AM423088.1.1339' 'ET767496.1.1347'],1.5793397181532782,-0.0006860145546407287
95175,1.0,0.8076923076923077,community_2,['DQ805965.1.1291' 'ET767496.1.1347'],3.371316993732762,-0.0007869927685477166
95178,5.0,0.7843137254901961,community_2,['DQ898156.137616.139105' 'ET767496.1.1347'],1.482561022079608,-0.0009433538650297253
95180,2.0,0.896551724137931,community_2,['ET467623.1.1345' 'ET767496.1.1347'],6.281418650221895,0.0005809700381462616
95442,4.0,0.6785714285714286,community_2,['AB702916.1.1364' 'ET767540.1.1351'],0.5036907665735271,0.0005263238465755358
95453,3.0,0.7169811320754716,community_2,['DQ797837.1.1372' 'ET767540.1.1351'],0.7299962351407885,-0.0005337635473080998
95456,1.0,0.7586206896551724,community_2,['DQ803925.1.1280' 'ET767540.1.1351'],74.91910900839139,-0.0005306495523638936
95465,3.0,0.7307692307692307,community_2,['ET767243.1.1365' 'ET767540.1.1351'],24.060125106334453,-0.0006711349800520371
95674,3.0,0.64,community_2,['AY990376.1.1278' 'ET767650.1.1351'],0.0,0.0009699944598702601
95676,0.0,0.7931034482758621,community_2,['BABA01004494.37.1528' 'ET767650.1.1351'],0.0,-0.0008570834378103465
95679,2.0,0.8214285714285714,community_2,['DQ799844.1.1392' 'ET767650.1.1351'],0.0,0.0006283767870774286
95683,3.0,0.7384615384615385,community_2,['DQ803866.1.1286' 'ET767650.1.1351'],0.0,-0.00030923951296892027
95684,1.0,0.7777777777777778,community_2,['DQ807323.1.1387' 'ET767650.1.1351'],0.0,0.00036226280862295193
95687,1.0,0.6792452830188679,community_2,['EF097577.1.1394' 'ET767650.1.1351'],0.0,0.00026688932873466126
95689,5.0,0.5957446808510638,community_2,['ET239148.1.1244' 'ET767650.1.1351'],0.0,-0.0007684213426393138
95745,4.0,0.7857142857142857,community_2,['AB023973.1.1445' 'ET767688.1.1351'],0.0,0.0001670704846658884
95746,3.0,0.7586206896551724,community_2,['AB506388.1.1517' 'ET767688.1.1351'],0.0,-0.0008109730546384332
95749,1.0,0.7368421052631579,community_2,['AF499902.1.1477' 'ET767688.1.1351'],0.0,-0.0004415432551238932
95751,5.0,0.6153846153846154,community_2,['AM935607.1.1321' 'ET767688.1.1351'],0.0,0.0004219619612900328
95752,6.0,0.72,community_2,['APLB01020964.5705.7161' 'ET767688.1.1351'],0.0,-5.061513889591842e-05
95757,2.0,0.7142857142857143,community_2,['CP013252.103410.104931' 'ET767688.1.1351'],0.0,-0.0006318785769585054
95764,2.0,0.7931034482758621,community_2,['DQ800372.1.1284' 'ET767688.1.1351'],0.0,-0.0005127228648533395
95770,3.0,0.7083333333333334,community_2,['DQ905342.1.1501' 'ET767688.1.1351'],0.0,0.00041582091698320965
95773,6.0,0.7346938775510204,community_2,['ET432550.1.1378' 'ET767688.1.1351'],0.0,-0.0005581772546226259
95779,2.0,0.7924528301886793,community_2,['ET506921.1.1372' 'ET767688.1.1351'],0.0,-0.0007690453339045444
95781,2.0,0.8214285714285714,community_2,['ET508961.1.1298' 'ET767688.1.1351'],0.0,-0.0007161389084639146
95782,2.0,0.7241379310344828,community_2,['ET510017.1.1340' 'ET767688.1.1351'],0.0,0.000536329711700074
95783,5.0,0.7346938775510204,community_2,['ET626561.1.1381' 'ET767688.1.1351'],0.0,0.00013415560420179225
95784,1.0,0.7241379310344828,community_2,['ET764750.1.1357' 'ET767688.1.1351'],0.0,-0.0008857591493218849
95971,4.0,0.6122448979591837,community_2,['AB272373.1.1283' 'ET767808.1.1357'],0.0,-0.000851927014149468
95972,3.0,0.7111111111111111,community_2,['AM277340.1.1500' 'ET767808.1.1357'],0.435693695707414,0.0007183580680840169
95975,1.0,0.6938775510204082,community_2,['CDZN01019218.7779.9278' 'ET767808.1.1357'],0.0,-0.000984177390115767
95981,1.0,0.8163265306122449,community_2,['DQ796768.1.1405' 'ET767808.1.1357'],0.0,-0.0007782108340843745
95994,4.0,0.6538461538461539,community_2,['ET459811.1.1385' 'ET767808.1.1357'],0.0,-0.0009865224667369892
95996,1.0,0.6909090909090909,community_2,['ET467488.1.1365' 'ET767808.1.1357'],0.1982447741850137,0.00021594717864809523
95998,2.0,0.782608695652174,community_2,['ET506921.1.1372' 'ET767808.1.1357'],0.0,9.360014469409846e-05
96000,0.0,0.76,community_2,['ET762800.1.1349' 'ET767808.1.1357'],0.0,0.0009312523325018098
96170,2.0,0.7916666666666666,community_2,['DQ793364.1.1394' 'ET767890.1.1346'],0.0,0.00013796234796316476
96171,2.0,0.7906976744186046,community_2,['DQ795823.1.1379' 'ET767890.1.1346'],0.0,-3.766430941473728e-05
96177,5.0,0.72,community_2,['DQ799205.1.1389' 'ET767890.1.1346'],0.0,-0.0008316218219924236
96178,1.0,0.84,community_2,['DQ802021.1.1388' 'ET767890.1.1346'],0.0,0.000565355673188326
96179,0.0,0.8333333333333334,community_2,['DQ807314.1.1383' 'ET767890.1.1346'],0.081732968997926,-0.0008042439629713383
96180,1.0,0.8260869565217391,community_2,['DQ807930.1.1386' 'ET767890.1.1346'],0.0,0.0003374568115017169
96184,1.0,0.8444444444444444,community_2,['DQ898156.137616.139105' 'ET767890.1.1346'],0.0,0.0009720936057857123
96187,3.0,0.64,community_2,['EF510888.1.1401' 'ET767890.1.1346'],0.0,-0.00034626815298150854
96192,2.0,0.7916666666666666,community_2,['ET462785.1.1388' 'ET767890.1.1346'],0.0,0.00031203434413088556
96194,4.0,0.7346938775510204,community_2,['ET539331.1.1400' 'ET767890.1.1346'],0.0,-0.0003453783941644621
96195,3.0,0.7450980392156863,community_2,['ET693538.1.1206' 'ET767890.1.1346'],0.0,-3.860165371206379e-05
96196,0.0,0.8,community_2,['ET765149.1.1341' 'ET767890.1.1346'],0.0,-0.0003176457139089474
96343,4.0,0.8260869565217391,community_2,['CP030279.622505.623968' 'ET767962.1.1350'],1.6700984393974068,-0.000869487763538031
96347,3.0,0.7755102040816326,community_2,['DQ800247.1.1387' 'ET767962.1.1350'],2.4055651639973803,-0.00032290266917204543
96352,3.0,0.7346938775510204,community_2,['ET503591.1.1387' 'ET767962.1.1350'],0.0,0.0007779253971155774
96416,5.0,0.68,community_2,['AM932603.1.1329' 'ET767971.1.1351'],0.3103179694071514,0.0002053166475928489
96424,0.0,0.8888888888888888,community_2,['DQ795727.1.1297' 'ET767971.1.1351'],0.1152950799034897,-0.00038682586303608214
96427,1.0,0.8148148148148148,community_2,['DQ803929.1.1374' 'ET767971.1.1351'],5.372364423630643,0.0009439618274502527
96428,2.0,0.8148148148148148,community_2,['DQ807290.1.1279' 'ET767971.1.1351'],0.191221709082356,-0.00015574147057937363
96429,0.0,0.8235294117647058,community_2,['DQ807925.1.1390' 'ET767971.1.1351'],0.0,-0.0008527097591249992
96431,0.0,0.7868852459016393,community_2,['EF604546.1.1463' 'ET767971.1.1351'],0.0,-0.00014871089119069896
96432,5.0,0.7307692307692307,community_2,['ET452122.1.1390' 'ET767971.1.1351'],0.0,5.749223875555321e-05
96435,0.0,0.7307692307692307,community_2,['ET766191.1.1342' 'ET767971.1.1351'],0.0,-0.0007784491227919389
96528,6.0,0.7272727272727273,community_2,['DQ798288.1.1389' 'ET768020.1.1365'],1.3177811466593994,-0.0008738860043707251
96530,5.0,0.75,community_2,['DQ807948.1.1306' 'ET768020.1.1365'],9.43900331981422,-0.0006956764229037858
96636,1.0,0.8571428571428571,community_2,['AF371806.1.1454' 'ET768034.1.1361'],1.3070713891975174,-0.0008573952028714131
96639,1.0,0.7755102040816326,community_2,['DQ794349.1.1291' 'ET768034.1.1361'],1.8335265292116676,-0.0008623369648607151
96642,0.0,0.8301886792452831,community_2,['DQ798112.1.1390' 'ET768034.1.1361'],1.0683417325053597,0.0006886972944118791
96920,3.0,0.84,community_2,['ACIP02000003.114175.115697' 'ET768241.1.1352'],0.0,-0.0002808423655647211
96923,3.0,0.7307692307692307,community_2,['AM405117.1.1481' 'ET768241.1.1352'],0.1728734624252865,0.0006749667333591819
96926,0.0,0.8363636363636363,community_2,['CEAF01025776.185.1694' 'ET768241.1.1352'],0.0,0.0009775213803254268
96927,7.0,0.6923076923076923,community_2,['CP027335.1025455.1026976' 'ET768241.1.1352'],0.0,-0.00025885009649966945
96928,1.0,0.7333333333333333,community_2,['DQ057480.1.1449' 'ET768241.1.1352'],0.0,-0.0006841439415314158
96933,5.0,0.8518518518518519,community_2,['DQ796126.1.1392' 'ET768241.1.1352'],0.0,0.00012598605222302546
96935,2.0,0.7169811320754716,community_2,['DQ797125.1.1379' 'ET768241.1.1352'],0.0,0.0002804507178057511
96937,2.0,0.8,community_2,['DQ799304.1.1375' 'ET768241.1.1352'],0.0,-0.0008537470217041455
96940,2.0,0.8076923076923077,community_2,['DQ800964.1.1299' 'ET768241.1.1352'],0.0,0.00029099298607300576
96946,4.0,0.7368421052631579,community_2,['DQ806677.1.1395' 'ET768241.1.1352'],0.0,-0.0004957501119968201
96948,4.0,0.7272727272727273,community_2,['DQ808333.1.1386' 'ET768241.1.1352'],0.0,0.0003467348545532052
96950,3.0,0.8,community_2,['DQ824266.1.1288' 'ET768241.1.1352'],2.5349171349807875,0.00029308282403180065
96952,1.0,0.72,community_2,['DQ825195.1.1332' 'ET768241.1.1352'],0.0,-0.0009361782313330825
96961,1.0,0.76,community_2,['ET764751.1.1342' 'ET768241.1.1352'],3.8229028172281687,-0.0003842973288384851
96966,1.0,0.7692307692307693,community_2,['AF499902.1.1477' 'ET768242.1.1353'],0.0,-0.0001266209742976393
96971,3.0,0.6923076923076923,community_2,['AY916363.1.1391' 'ET768242.1.1353'],0.8384283970754041,-0.0007591069836830748
96973,1.0,0.6086956521739131,community_2,['AY962684.1.1342' 'ET768242.1.1353'],0.0,-0.0004227857549241993
96974,4.0,0.7540983606557377,community_2,['CDZQ01045218.278.1785' 'ET768242.1.1353'],1.5785699991229194,0.0002620257135928121
96975,1.0,0.6785714285714286,community_2,['CP001104.872242.873760' 'ET768242.1.1353'],12.532372631452745,-0.0006427715723377918
96976,1.0,0.7755102040816326,community_2,['CP016360.720523.722078' 'ET768242.1.1353'],0.0,0.0009943973188864343
96981,1.0,0.7719298245614035,community_2,['DQ795021.1.1370' 'ET768242.1.1353'],0.4316406319949237,-0.00018888097109305693
96983,1.0,0.64,community_2,['DQ796919.1.1379' 'ET768242.1.1353'],0.003598901955371,-0.0005286425848622373
96984,4.0,0.6923076923076923,community_2,['DQ797052.1.1382' 'ET768242.1.1353'],0.0581282859061502,0.00046714048950738266
96987,0.0,0.7924528301886793,community_2,['DQ797941.1.1368' 'ET768242.1.1353'],0.0186289415629801,-0.0006584000832826803
96990,1.0,0.8301886792452831,community_2,['DQ798526.1.1395' 'ET768242.1.1353'],0.0,-0.0003137309141522348
96992,3.0,0.6545454545454545,community_2,['DQ800491.1.1286' 'ET768242.1.1353'],0.0,0.00025734331117855405
96996,1.0,0.7272727272727273,community_2,['DQ807460.1.1388' 'ET768242.1.1353'],0.0,0.000770876324092939
96997,0.0,0.8163265306122449,community_2,['DQ808101.1.1302' 'ET768242.1.1353'],0.0,-0.00013371540613946227
97001,2.0,0.6666666666666666,community_2,['DQ808993.1.1300' 'ET768242.1.1353'],0.4793181619115785,-0.0007723061556809816
97006,1.0,0.7586206896551724,community_2,['ET234220.1.1534' 'ET768242.1.1353'],0.0,0.0004065823582075022
97013,2.0,0.7142857142857143,community_2,['ET506646.1.1396' 'ET768242.1.1353'],0.0,-0.00014032154832223533
97015,3.0,0.7272727272727273,community_2,['ET764421.1.1355' 'ET768242.1.1353'],0.5914194835040689,0.000247974948008246
97023,6.0,0.7727272727272727,community_2,['CP025979.2766445.2767998' 'ET768243.1.1369'],0.0,-0.0003826030547702543
97024,7.0,0.7111111111111111,community_2,['CP026392.2638534.2640083' 'ET768243.1.1369'],0.0,-0.0001463597872135233
97029,4.0,0.7346938775510204,community_2,['DQ797431.1.1391' 'ET768243.1.1369'],0.0,-0.0005753032701773046
97031,5.0,0.6122448979591837,community_2,['DQ798672.1.1362' 'ET768243.1.1369'],0.0,9.248108942465122e-05
97032,3.0,0.6071428571428571,community_2,['DQ799953.1.1392' 'ET768243.1.1369'],0.0,-0.00046322101002807265
97033,4.0,0.6382978723404256,community_2,['DQ804005.1.1389' 'ET768243.1.1369'],0.0,0.0001238332364675
97035,1.0,0.7272727272727273,community_2,['DQ807175.1.1291' 'ET768243.1.1369'],0.0,-2.568577111260259e-07
97036,2.0,0.7346938775510204,community_2,['DQ807585.1.1392' 'ET768243.1.1369'],0.0,0.00038335948855824583
97039,4.0,0.6923076923076923,community_2,['EF025286.1.1454' 'ET768243.1.1369'],0.1309248979368931,-0.0005062287343754647
97041,2.0,0.8163265306122449,community_2,['ET461751.1.1392' 'ET768243.1.1369'],0.27582722846455,-0.0006345902449503857
97044,5.0,0.7659574468085106,community_2,['ET762361.1.1358' 'ET768243.1.1369'],1.4381311503930192,0.0005554901217289497
97066,2.0,0.7346938775510204,community_2,['CP011307.631177.632643' 'ET768272.1.1354'],18.394809594465187,0.00022602158058710248
97069,2.0,0.7142857142857143,community_2,['DQ015648.1.1347' 'ET768272.1.1354'],0.3096313515593465,0.000887265682881524
97070,7.0,0.7058823529411765,community_2,['DQ794984.1.1299' 'ET768272.1.1354'],0.0321739132946845,0.0005002105123527007
97072,1.0,0.6792452830188679,community_2,['DQ796367.1.1382' 'ET768272.1.1354'],0.0,0.0002469332355910556
97075,1.0,0.76,community_2,['DQ801110.1.1383' 'ET768272.1.1354'],0.444040217010297,-0.00031855431630119165
97076,2.0,0.7916666666666666,community_2,['DQ801232.1.1324' 'ET768272.1.1354'],0.0,0.0007940669781519989
97080,5.0,0.8076923076923077,community_2,['DQ815625.1.1269' 'ET768272.1.1354'],0.0,0.00048513002575274126
97086,2.0,0.7083333333333334,community_2,['ET461743.1.1389' 'ET768272.1.1354'],0.5246720595096122,0.0003915804136845793
97087,2.0,0.6785714285714286,community_2,['ET462243.1.1379' 'ET768272.1.1354'],0.4490835678243456,-0.0007027321459524991
97088,0.0,0.6666666666666666,community_2,['ET464120.1.1395' 'ET768272.1.1354'],0.0441749995953273,0.0001544840352395015
97090,3.0,0.6792452830188679,community_2,['ET469124.1.1273' 'ET768272.1.1354'],0.0,0.0009999720692395293
97097,2.0,0.7272727272727273,community_2,['AB614872.1.1469' 'ET768287.1.1330'],0.0279169990850505,-3.7393893831412124e-05
97098,4.0,0.6938775510204082,community_2,['AM277985.1.1475' 'ET768287.1.1330'],0.8309618549519655,-0.00042198731213430595
97100,3.0,0.7555555555555555,community_2,['AY990629.1.1290' 'ET768287.1.1330'],0.0374710642926743,-0.00030248364268246056
97103,2.0,0.7916666666666666,community_2,['DQ794891.1.1393' 'ET768287.1.1330'],0.124641896757339,0.0007476611132310413
97104,3.0,0.8235294117647058,community_2,['DQ795210.1.1389' 'ET768287.1.1330'],0.0,0.00017733122637233703
97110,2.0,0.7272727272727273,community_2,['DQ798020.1.1303' 'ET768287.1.1330'],1.678401773882797,0.0006013641399102167
97111,5.0,0.6296296296296297,community_2,['DQ800039.1.1371' 'ET768287.1.1330'],0.518982291850989,0.0006358995630989914
97112,2.0,0.7169811320754716,community_2,['DQ800964.1.1299' 'ET768287.1.1330'],2.8998766997174243,-0.0002788973808276187
97115,5.0,0.72,community_2,['DQ808816.1.1370' 'ET768287.1.1330'],0.0,-0.0009976488427440645
97120,6.0,0.7843137254901961,community_2,['ET239133.1.1233' 'ET768287.1.1330'],1.560168975212946,8.385011001699145e-05
97122,3.0,0.8,community_2,['ET462979.1.1287' 'ET768287.1.1330'],0.0,0.0005609924032773401
97244,5.0,0.7441860465116279,community_2,['AB272335.1.1200' 'ET768323.1.1355'],0.4897144805354401,0.0009755625143380006
97245,1.0,0.9090909090909092,community_2,['ABWN01000012.312.1822' 'ET768323.1.1355'],0.0,0.000869038679094086
97250,1.0,0.8837209302325582,community_2,['DQ441288.1.1313' 'ET768323.1.1355'],0.1510691357593714,-0.00012561977649117064
97252,5.0,0.851063829787234,community_2,['DQ794420.1.1392' 'ET768323.1.1355'],0.0,0.0002933491153545441
97253,1.0,0.7547169811320755,community_2,['DQ798020.1.1303' 'ET768323.1.1355'],2.1426199325869675,-0.00032059643951754755
97254,2.0,0.782608695652174,community_2,['DQ798526.1.1395' 'ET768323.1.1355'],0.0,5.179698742116173e-05
97262,1.0,0.723404255319149,community_2,['DQ810079.1.1380' 'ET768323.1.1355'],0.0,-0.0009681496903214924
97263,2.0,0.7727272727272727,community_2,['ET160577.1.1325' 'ET768323.1.1355'],0.0362450113253203,0.00012249369329029263
97266,2.0,0.8,community_2,['ET454797.1.1380' 'ET768323.1.1355'],0.0,-0.0009046246110556039
97271,0.0,0.9090909090909092,community_2,['ET764772.1.1361' 'ET768323.1.1355'],3.0742109896855254,-0.00014992097970666172
97272,5.0,0.6829268292682927,community_2,['ET767479.1.1325' 'ET768323.1.1355'],0.0,0.0005935712776285737
97418,1.0,0.8076923076923077,community_2,['ABQR01000074.101.1610' 'ET768384.1.1367'],0.0,-0.0007409261588679134
97422,3.0,0.6666666666666666,community_2,['AY991150.1.1269' 'ET768384.1.1367'],0.2302994131573541,0.00026864102896933774
97427,1.0,0.8518518518518519,community_2,['DQ465412.1.1218' 'ET768384.1.1367'],0.0,-0.000892116980925881
97428,2.0,0.7407407407407407,community_2,['DQ795827.1.1399' 'ET768384.1.1367'],0.0,0.0004380627085979357
97434,0.0,0.5454545454545454,community_2,['DQ805228.1.1399' 'ET768384.1.1367'],0.243941311884555,6.1169922878731806e-06
97437,6.0,0.7547169811320755,community_2,['EF096206.1.1276' 'ET768384.1.1367'],0.3439105296465641,-8.51681098421862e-05
97445,1.0,0.7755102040816326,community_2,['ET767459.1.1344' 'ET768384.1.1367'],0.0,0.000585059626951226
97474,4.0,0.7727272727272727,community_2,['AM932603.1.1329' 'ET768402.1.1352'],0.0,-0.00017408615594979933
97475,3.0,0.6808510638297872,community_2,['AM935607.1.1321' 'ET768402.1.1352'],0.0,0.0006974438875187471
97476,4.0,0.6923076923076923,community_2,['CP031609.628141.629694' 'ET768402.1.1352'],0.0,0.0006628587919146986
97483,2.0,0.8627450980392157,community_2,['DQ794891.1.1393' 'ET768402.1.1352'],0.0,0.0003874544962330406
97487,3.0,0.7924528301886793,community_2,['DQ802677.1.1376' 'ET768402.1.1352'],0.0,-0.0005769467305540857
97489,1.0,0.8301886792452831,community_2,['DQ807043.1.1391' 'ET768402.1.1352'],0.0,0.0004216552048641876
97492,3.0,0.7307692307692307,community_2,['DQ823649.1.1357' 'ET768402.1.1352'],0.2735576274408231,0.000687702219655808
97498,0.0,0.7916666666666666,community_2,['ET464283.1.1380' 'ET768402.1.1352'],0.0,-0.0009057130141299972
97501,0.0,0.7058823529411765,community_2,['ET471747.1.1390' 'ET768402.1.1352'],0.0,4.260820561060349e-05
97506,4.0,0.7547169811320755,community_2,['AM277340.1.1500' 'ET768410.1.1336'],4.845250589103671,0.000493682958818174
97513,2.0,0.7547169811320755,community_2,['DQ795262.1.1307' 'ET768410.1.1336'],4.31178255964187,-0.000966273490790032
97516,8.0,0.9130434782608696,community_2,['DQ806926.1.1328' 'ET768410.1.1336'],5.817618601060531,-0.0008307387993433922
97525,1.0,0.8771929824561403,community_2,['ET763724.1.1345' 'ET768410.1.1336'],6.164012802670186,0.0007480178813074886
97699,3.0,0.5882352941176471,community_2,['AB365975.1.1498' 'ET768480.1.1353'],0.0,0.0006640851363074804
97700,2.0,0.723404255319149,community_2,['AB680374.1.1442' 'ET768480.1.1353'],0.0,0.0005614708885074834
97701,1.0,0.64,community_2,['AB934705.1.1348' 'ET768480.1.1353'],0.1021660485205302,-0.00048568309676264937
97713,0.0,0.5909090909090909,community_2,['DQ793815.1.1392' 'ET768480.1.1353'],2.812252749037725,0.0006579810093407098
97715,6.0,0.76,community_2,['DQ796237.1.1385' 'ET768480.1.1353'],1.01620014751461,-0.0004986249693354149
