fold,disease,study,otu,enrichment,enrichment_case,enrichment_control,case_minus_control,rank,rank_diff
CRC_PRJDB11845,CRC,PRJDB11845,FJ366425.1.1355,0.026513160353989092,0.0520065837712863,0.0,0.0520065837712863,362,161.0
CRC_PRJDB11845,CRC,PRJDB11845,FJ368943.1.1368,0.026484958046828124,0.028579529347972803,0.024306603893637656,0.004272925454335146,363,502.0
CRC_PRJDB11845,CRC,PRJDB11845,EF405056.1.1496,0.026406156943100535,0.0,0.05386856016392509,-0.05386856016392509,364,157.0
CRC_PRJDB11845,CRC,PRJDB11845,GU366037.1.1209,0.02634121847698112,0.03405578681625999,0.018318067404131097,0.01573771941212889,365,442.0
CRC_PRJDB11845,CRC,PRJDB11845,AF376225.1.1337,0.026331210989821583,0.03381454224626605,0.01854854648311933,0.015265995763146724,366,446.0
CRC_PRJDB11845,CRC,PRJDB11845,FJ365071.1.1328,0.026319808475034057,0.05162731662410526,0.0,0.05162731662410526,367,163.0
CRC_PRJDB11845,CRC,PRJDB11845,EU763266.1.1355,0.026299966111919214,0.03325042134980695,0.019071492664515972,0.014178928685290977,368,458.0
CRC_PRJDB11845,CRC,PRJDB11845,DQ804030.1.1394,0.026176654558714017,0.05134651471132365,0.0,0.05134651471132365,369,165.0
CRC_PRJDB11845,CRC,PRJDB11845,FJ365213.1.1354,0.026174258115835295,0.032816229503040605,0.01926660787314177,0.013549621629898836,370,459.0
CRC_PRJDB11845,CRC,PRJDB11845,FJ505988.1.1383,0.026083731638827646,0.051164242830008075,0.0,0.051164242830008075,371,167.0
CRC_PRJDB11845,CRC,PRJDB11845,HQ812411.1.1431,0.025942096854955733,0.016057155465181824,0.03622243590032061,-0.020165280435138783,372,320.0
CRC_PRJDB11845,CRC,PRJDB11845,DQ793380.1.1380,0.02581345597266834,0.0,0.052659450184243416,-0.052659450184243416,373,160.0
CRC_PRJDB11845,CRC,PRJDB11845,AB300989.1.1489,0.025633294946434935,0.03293653631594796,0.018037923922141392,0.014898612393806566,374,451.0
CRC_PRJDB11845,CRC,PRJDB11845,HQ452859.1.1430,0.025413806953473516,0.032678359835886225,0.017858671955764294,0.014819687880121932,375,452.0
CRC_PRJDB11845,CRC,PRJDB11845,CDTW01048949.201.1702,0.025392207189986565,0.03132020712692816,0.01922708725556731,0.012093119871360847,376,468.0
CRC_PRJDB11845,CRC,PRJDB11845,FJ512259.1.1422,0.02525491029438045,0.01715751543032149,0.03367620095300178,-0.01651868552268029,377,425.0
CRC_PRJDB11845,CRC,PRJDB11845,GQ897470.1.1475,0.025217716291461606,0.049465520417867,0.0,0.049465520417867,378,179.0
CRC_PRJDB11845,CRC,PRJDB11845,DQ793266.1.1370,0.025207915147036023,0.04944629509610912,0.0,0.04944629509610912,379,180.0
CRC_PRJDB11845,CRC,PRJDB11845,AY979411.1.1354,0.02494926172311667,0.0489389364568827,0.0,0.0489389364568827,380,181.0
CRC_PRJDB11845,CRC,PRJDB11845,FJ366229.1.1348,0.024647155543789268,0.04834634356666356,0.0,0.04834634356666356,381,186.0
CRC_PRJDB11845,CRC,PRJDB11845,FJ364934.1.1401,0.023425153480976627,0.04594933952037723,0.0,0.04594933952037723,382,192.0
CRC_PRJDB11845,CRC,PRJDB11845,JF803519.1.1479,0.022962505472641368,0.04504183765787346,0.0,0.04504183765787346,383,195.0
CRC_PRJDB11845,CRC,PRJDB11845,DQ456077.1.1454,0.022483552303895645,0.021321005170018628,0.02369260132312774,-0.0023715961531091123,384,516.0
CRC_PRJDB11845,CRC,PRJDB11845,LT899395.1.1523,0.0222942400906308,0.04373100940854503,0.0,0.04373100940854503,385,202.0
CRC_PRJDB11845,CRC,PRJDB11845,EU309492.1.1445,0.022002197646846373,0.01870825582852539,0.02542789713790019,-0.0067196413093747985,386,487.0
CRC_PRJDB11845,CRC,PRJDB11845,DQ823649.1.1357,0.02178632712381241,0.01743766073233042,0.026308940170953674,-0.008871279438623255,387,479.0
CRC_PRJDB11845,CRC,PRJDB11845,KR185326.1.1423,0.021602244076799917,0.0,0.044068577916671826,-0.044068577916671826,388,199.0
CRC_PRJDB11845,CRC,PRJDB11845,ACDP02000005.388.1906,0.019893192421352745,0.017941396701364562,0.021923059970140456,-0.003981663268775894,389,505.0
CRC_PRJDB11845,CRC,PRJDB11845,HQ765510.1.1445,0.01908981801296761,0.019187033057021793,0.01898871436715126,0.00019831868987053164,390,542.0
CRC_PRJDB11845,CRC,PRJDB11845,DQ799850.1.1386,0.018416193806949782,0.017781176293889686,0.019076612020532287,-0.0012954357266426013,391,530.0
CRC_PRJDB11845,CRC,PRJDB11845,KF098874.1.1361,0.018381899044684628,0.036056801972266,0.0,0.036056801972266,392,230.0
CRC_PRJDB11845,CRC,PRJDB11845,GQ897435.1.1479,0.018338310819886187,0.01768179996333157,0.01902108211070299,-0.0013392821473714213,393,529.0
CRC_PRJDB11845,CRC,PRJDB11845,FJ372235.1.1260,0.018301353547904714,0.01909326422864046,0.01747776643993954,0.001615497788700921,394,526.0
CRC_PRJDB11845,CRC,PRJDB11845,GQ897566.1.1496,0.018226583858075386,0.03575214526007095,0.0,0.03575214526007095,395,231.0
CRC_PRJDB11845,CRC,PRJDB11845,HM305643.1.1353,0.01821457901726069,0.03572859730308828,0.0,0.03572859730308828,396,233.0
CRC_PRJDB11845,CRC,PRJDB11845,EF434356.1.1352,0.018202218427961946,0.018226953689008955,0.018176493756473063,5.045993253589148e-05,397,543.0
CRC_PRJDB11845,CRC,PRJDB11845,FMHG01000001.1940143.1941649,0.018189010420339366,0.017654314870014783,0.01874509379267693,-0.0010907789226621452,398,532.0
CRC_PRJDB11845,CRC,PRJDB11845,GQ138429.1.1362,0.018160766294968676,0.018341447847584885,0.017972857480247816,0.000368590367337069,399,538.0
CRC_PRJDB11845,CRC,PRJDB11845,DQ327057.1.1355,0.01815324647388622,0.018300077412277464,0.01800054229795933,0.0002995351143181349,400,539.0
CRC_PRJDB11845,CRC,PRJDB11845,U49754.1.1507,0.01815138604595429,0.0,0.037028827533746755,-0.037028827533746755,401,222.0
CRC_PRJDB11845,CRC,PRJDB11845,HQ739676.1.1212,0.01809484524092351,0.03549373489565765,0.0,0.03549373489565765,402,237.0
CRC_PRJDB11845,CRC,PRJDB11845,HQ765927.1.1452,0.018072773118083384,0.03545043957777894,0.0,0.03545043957777894,403,238.0
CRC_PRJDB11845,CRC,PRJDB11845,EF434341.1.1349,0.018001591451953045,0.018297763815961585,0.01769357219338417,0.0006041916225774137,404,537.0
CRC_PRJDB11845,CRC,PRJDB11845,HQ786953.1.1450,0.017989720099185612,0.03528752788686408,0.0,0.03528752788686408,405,240.0
CRC_PRJDB11845,CRC,PRJDB11845,EF400539.1.1492,0.01795442191750006,0.0,0.03662702071170012,-0.03662702071170012,406,227.0
CRC_PRJDB11845,CRC,PRJDB11845,DQ807049.1.1401,0.017829129734119167,0.0174091776044896,0.01826587994893392,-0.0008567023444443211,407,535.0
CRC_PRJDB11845,CRC,PRJDB11845,AY916294.1.1399,0.017823030397575962,0.018251810222864154,0.01737709937927624,0.0008747108435879156,408,534.0
CRC_PRJDB11845,CRC,PRJDB11845,AY983363.1.1360,0.017808000481036167,0.03493107786664787,0.0,0.03493107786664787,409,242.0
CRC_PRJDB11845,CRC,PRJDB11845,DQ793479.1.1391,0.017790460715593856,0.03489667294212641,0.0,0.03489667294212641,410,243.0
CRC_PRJDB11845,CRC,PRJDB11845,DQ799425.1.1396,0.017778181598759164,0.015643615036820754,0.01999813082317511,-0.004354515786354356,411,501.0
CRC_PRJDB11845,CRC,PRJDB11845,LN881588.1.1487,0.01766238568557633,0.03464544884478434,0.0,0.03464544884478434,412,245.0
CRC_PRJDB11845,CRC,PRJDB11845,EU472295.1.1396,0.017636481027295387,0.03459463586123326,0.0,0.03459463586123326,413,246.0
CRC_PRJDB11845,CRC,PRJDB11845,JQ207644.1.1336,0.01759180390075141,0.03450699995916623,0.0,0.03450699995916623,414,247.0
CRC_PRJDB11845,CRC,PRJDB11845,DQ793910.1.1354,0.017524273938261996,0.0,0.03574951883405447,-0.03574951883405447,415,232.0
CRC_PRJDB11845,CRC,PRJDB11845,AB490809.1.1497,0.017511507392757468,0.0,0.03572347508122524,-0.03572347508122524,416,234.0
CRC_PRJDB11845,CRC,PRJDB11845,EU462407.1.1376,0.017463895416167243,0.017338264429082092,0.0175945516427358,-0.0002562872136537067,417,540.0
CRC_PRJDB11845,CRC,PRJDB11845,FJ365228.1.1356,0.01730453587910221,0.0,0.03530125319336851,-0.03530125319336851,418,239.0
CRC_PRJDB11845,CRC,PRJDB11845,FJ367843.1.1364,0.017243263406033806,0.0,0.03517625734830896,-0.03517625734830896,419,241.0
CRC_PRJDB11845,CRC,PRJDB11845,DQ797816.1.1296,0.01710373773756954,0.0,0.034891624984641864,-0.034891624984641864,420,244.0
CRC_PRJDB11845,CRC,PRJDB11845,EF399608.1.1495,0.017023881536671052,0.016900476990625836,0.01715222226455808,-0.0002517452739322426,421,541.0
CRC_PRJDB11845,CRC,PRJDB11845,FJ678306.1.1399,0.016931936260483234,0.03321264420325558,0.0,0.03321264420325558,422,257.0
CRC_PRJDB11845,CRC,PRJDB11845,FJ367817.1.1334,0.016857823811234067,0.015110393533877168,0.01867515129968524,-0.0035647577658080715,423,507.0
CRC_PRJDB11845,CRC,PRJDB11845,EU459919.1.1365,0.016774669837425735,0.017322788540369425,0.0162046263863643,0.0011181621540051236,424,531.0
CRC_PRJDB11845,CRC,PRJDB11845,FJ504700.1.1379,0.01674988429789474,0.01712946250783996,0.016355122959551712,0.000774339548288247,425,536.0
CRC_PRJDB11845,CRC,PRJDB11845,FJ363449.1.1364,0.016084954142570496,0.0,0.032813306450843814,-0.032813306450843814,426,260.0
CRC_PRJDB11845,CRC,PRJDB11845,DQ057398.1.1389,0.01607962971891039,0.031540812140939616,0.0,0.031540812140939616,427,265.0
CRC_PRJDB11845,CRC,PRJDB11845,JX198636.1.1412,0.016062903892114955,0.031508003788379334,0.0,0.031508003788379334,428,266.0
CRC_PRJDB11845,CRC,PRJDB11845,FJ368234.1.1351,0.012360459695771042,0.02424551709555089,0.0,0.02424551709555089,429,292.0
CRC_PRJDB11845,CRC,PRJDB11845,AY986138.1.1368,0.011857037852499999,0.02325803578759615,0.0,0.02325803578759615,430,297.0
CRC_PRJDB11845,CRC,PRJDB11845,FJ507957.1.1378,0.011450234222304975,0.022460074820675142,0.0,0.022460074820675142,431,301.0
CRC_PRJDB11845,CRC,PRJDB11845,HQ780661.1.1432,0.01056650660785974,0.0,0.02155567348003387,-0.02155567348003387,432,309.0
CRC_PRJDB11845,CRC,PRJDB11845,GQ493436.1.1333,0.01038519829645558,0.02037096588920133,0.0,0.02037096588920133,433,317.0
CRC_PRJDB11845,CRC,PRJDB11845,ACBX02000025.1.1217,0.010213317620427972,0.0,0.020835167945673066,-0.020835167945673066,434,312.0
CRC_PRJDB11845,CRC,PRJDB11845,EU774295.1.1394,0.010134142196548535,0.019878509693229816,0.0,0.019878509693229816,435,323.0
CRC_PRJDB11845,CRC,PRJDB11845,FJ366193.1.1359,0.01011238164980622,0.01983582554385066,0.0,0.01983582554385066,436,324.0
CRC_PRJDB11845,CRC,PRJDB11845,KX672354.1.1393,0.009997538729187322,0.019610556738021288,0.0,0.019610556738021288,437,328.0
CRC_PRJDB11845,CRC,PRJDB11845,EU460122.1.1346,0.009991107567889141,0.0,0.020381859438493848,-0.020381859438493848,438,316.0
CRC_PRJDB11845,CRC,PRJDB11845,JQ191033.1.1348,0.00998706153892224,0.01959000532634747,0.0,0.01959000532634747,439,329.0
CRC_PRJDB11845,CRC,PRJDB11845,LR031298.1.1529,0.009912482879788074,0.0,0.020221465074767672,-0.020221465074767672,440,319.0
CRC_PRJDB11845,CRC,PRJDB11845,FJ369490.1.1377,0.009691233545833943,0.0,0.019770116433501243,-0.019770116433501243,441,326.0
CRC_PRJDB11845,CRC,PRJDB11845,FJ366759.1.1351,0.00964588163347513,0.018920767819508907,0.0,0.018920767819508907,442,344.0
CRC_PRJDB11845,CRC,PRJDB11845,FJ370118.1.1367,0.00958586465932575,0.0,0.019555163905024528,-0.019555163905024528,443,330.0
CRC_PRJDB11845,CRC,PRJDB11845,DQ824080.1.1279,0.009529139088722419,0.0,0.019439443740993736,-0.019439443740993736,444,332.0
CRC_PRJDB11845,CRC,PRJDB11845,GQ491640.1.1266,0.009502434555222008,0.0,0.019384966492652894,-0.019384966492652894,445,333.0
CRC_PRJDB11845,CRC,PRJDB11845,DQ805352.1.1388,0.00948911330516578,0.0,0.019357791142538192,-0.019357791142538192,446,334.0
CRC_PRJDB11845,CRC,PRJDB11845,KF842547.1.1364,0.009395159351840323,0.0,0.01916612507775426,-0.01916612507775426,447,335.0
CRC_PRJDB11845,CRC,PRJDB11845,AM694064.1.1445,0.009393874884528272,0.01842644688888238,0.0,0.01842644688888238,448,358.0
CRC_PRJDB11845,CRC,PRJDB11845,FJ362794.1.1265,0.00939357709261327,0.0,0.01916289726893107,-0.01916289726893107,449,337.0
CRC_PRJDB11845,CRC,PRJDB11845,AF371804.1.1446,0.009380088557544,0.0,0.01913538065738976,-0.01913538065738976,450,338.0
CRC_PRJDB11845,CRC,PRJDB11845,JQ190854.1.1350,0.009346756152808666,0.01833402168435546,0.0,0.01833402168435546,451,360.0
CRC_PRJDB11845,CRC,PRJDB11845,JQ467118.1.1286,0.009344255953442815,0.01832911744713783,0.0,0.01832911744713783,452,361.0
CRC_PRJDB11845,CRC,PRJDB11845,DQ807376.1.1287,0.009337033349046715,0.0,0.0190475480320553,-0.0190475480320553,453,340.0
CRC_PRJDB11845,CRC,PRJDB11845,DQ806377.1.1407,0.009309158879606164,0.0,0.018990684114396573,-0.018990684114396573,454,342.0
CRC_PRJDB11845,CRC,PRJDB11845,EU663600.1.1489,0.009300962330931736,0.018244195341443024,0.0,0.018244195341443024,455,364.0
CRC_PRJDB11845,CRC,PRJDB11845,EU778170.1.1283,0.00930064534342367,0.018243573558254123,0.0,0.018243573558254123,456,365.0
CRC_PRJDB11845,CRC,PRJDB11845,CBEW010000180.8693.10203,0.009288519585894701,0.0,0.018948579955225187,-0.018948579955225187,457,343.0
CRC_PRJDB11845,CRC,PRJDB11845,FJ440061.1.1455,0.009223315435662573,0.0,0.018815563488751647,-0.018815563488751647,458,345.0
CRC_PRJDB11845,CRC,PRJDB11845,EU777041.1.1378,0.009203211909610463,0.0,0.018774552295605346,-0.018774552295605346,459,346.0
CRC_PRJDB11845,CRC,PRJDB11845,DQ793683.1.1390,0.00919495742110645,0.01803626263370881,0.0,0.01803626263370881,460,372.0
CRC_PRJDB11845,CRC,PRJDB11845,DQ800379.1.1383,0.009193407447728652,0.0,0.01875455119336645,-0.01875455119336645,461,347.0
CRC_PRJDB11845,CRC,PRJDB11845,EU775419.1.1366,0.00918235118482627,0.0,0.01873199641704559,-0.01873199641704559,462,348.0
CRC_PRJDB11845,CRC,PRJDB11845,FJ032489.1.1260,0.009172730257405953,0.0,0.018712369725108143,-0.018712369725108143,463,349.0
CRC_PRJDB11845,CRC,PRJDB11845,GQ896891.1.1486,0.009162982408371234,0.0,0.01869248411307732,-0.01869248411307732,464,350.0
CRC_PRJDB11845,CRC,PRJDB11845,EU767504.1.1353,0.009161286616052679,0.0,0.018689024696747464,-0.018689024696747464,465,351.0
CRC_PRJDB11845,CRC,PRJDB11845,DQ800164.1.1390,0.009115137841576845,0.017879693458477657,0.0,0.017879693458477657,466,374.0
CRC_PRJDB11845,CRC,PRJDB11845,FJ365246.1.1360,0.009094047500124946,0.01783832394255278,0.0,0.01783832394255278,467,378.0
CRC_PRJDB11845,CRC,PRJDB11845,JQ460078.1.1253,0.009070628608753479,0.0,0.018504082361857098,-0.018504082361857098,468,353.0
CRC_PRJDB11845,CRC,PRJDB11845,DQ805904.1.1285,0.009068324659750156,0.017787867601817615,0.0,0.017787867601817615,469,379.0
CRC_PRJDB11845,CRC,PRJDB11845,HQ759705.1.1447,0.009065501099708034,0.0,0.018493622243404388,-0.018493622243404388,470,354.0
CRC_PRJDB11845,CRC,PRJDB11845,EU762911.1.1356,0.009062815244534825,0.0,0.018488143098851044,-0.018488143098851044,471,355.0
CRC_PRJDB11845,CRC,PRJDB11845,GQ493127.1.1363,0.009054306518663867,0.017760370478917584,0.0,0.017760370478917584,472,381.0
CRC_PRJDB11845,CRC,PRJDB11845,HQ792101.1.1451,0.009035666814086093,0.017723807981476568,0.0,0.017723807981476568,473,385.0
CRC_PRJDB11845,CRC,PRJDB11845,CDZQ01045218.278.1785,0.008995474211177698,0.01764496864500241,0.0,0.01764496864500241,474,386.0
CRC_PRJDB11845,CRC,PRJDB11845,AF376229.1.1349,0.008994998885136024,0.01764403627468989,0.0,0.01764403627468989,475,387.0
CRC_PRJDB11845,CRC,PRJDB11845,AY916310.1.1355,0.008972070122052447,0.017599060624025956,0.0,0.017599060624025956,476,389.0
CRC_PRJDB11845,CRC,PRJDB11845,KF842981.1.1356,0.008957546026281574,0.0,0.01827339389361441,-0.01827339389361441,477,362.0
CRC_PRJDB11845,CRC,PRJDB11845,DQ797375.1.1387,0.008951503284324227,0.0,0.018261066700021426,-0.018261066700021426,478,363.0
CRC_PRJDB11845,CRC,PRJDB11845,FJ676706.1.1376,0.008903950083014719,0.0,0.018164058169350027,-0.018164058169350027,479,367.0
CRC_PRJDB11845,CRC,PRJDB11845,FJ366976.1.1359,0.008886695346411537,0.0,0.018128858506679536,-0.018128858506679536,480,370.0
CRC_PRJDB11845,CRC,PRJDB11845,DQ824345.1.1384,0.008883747993511897,0.01742581337188872,0.0,0.01742581337188872,481,394.0
CRC_PRJDB11845,CRC,PRJDB11845,HQ787934.1.1478,0.008882874589462101,0.017424100156252585,0.0,0.017424100156252585,482,395.0
CRC_PRJDB11845,CRC,PRJDB11845,AY850417.1.1239,0.008871603133978652,0.017401990762804277,0.0,0.017401990762804277,483,396.0
CRC_PRJDB11845,CRC,PRJDB11845,CP016757.1044976.1046496,0.008828543382240277,0.0,0.018010228499770166,-0.018010228499770166,484,373.0
CRC_PRJDB11845,CRC,PRJDB11845,FJ366371.1.1362,0.0087951022973345,0.017251931429386906,0.0,0.017251931429386906,485,400.0
CRC_PRJDB11845,CRC,PRJDB11845,EU768746.1.1338,0.008773621016492447,0.017209795070812106,0.0,0.017209795070812106,486,402.0
CRC_PRJDB11845,CRC,PRJDB11845,GQ897911.1.1486,0.008758155300336726,0.0,0.01786663681268692,-0.01786663681268692,487,375.0
CRC_PRJDB11845,CRC,PRJDB11845,EU469441.1.1300,0.00875300093206997,0.017169347982137248,0.0,0.017169347982137248,488,404.0
CRC_PRJDB11845,CRC,PRJDB11845,JQ184844.1.1344,0.008744360860802379,0.0,0.017838496156036852,-0.017838496156036852,489,377.0
CRC_PRJDB11845,CRC,PRJDB11845,FPLO01001644.16.1503,0.008715399951838395,0.017095592213221468,0.0,0.017095592213221468,490,407.0
CRC_PRJDB11845,CRC,PRJDB11845,JQ190553.1.1364,0.008714023940995628,0.0,0.01777660883963108,-0.01777660883963108,491,380.0
CRC_PRJDB11845,CRC,PRJDB11845,DQ807506.1.1286,0.008704148939037634,0.0,0.01775646383563677,-0.01775646383563677,492,382.0
CRC_PRJDB11845,CRC,PRJDB11845,JQ188100.1.1340,0.008698905778598356,0.0,0.01774576778834065,-0.01774576778834065,493,383.0
CRC_PRJDB11845,CRC,PRJDB11845,DQ800941.1.1376,0.00869678248030444,0.0,0.017741436259821056,-0.017741436259821056,494,384.0
CRC_PRJDB11845,CRC,PRJDB11845,FJ372021.1.1207,0.008696016399007217,0.01705757062882185,0.0,0.01705757062882185,495,408.0
CRC_PRJDB11845,CRC,PRJDB11845,GQ491134.1.1351,0.008658364113858518,0.016983714223337863,0.0,0.016983714223337863,496,409.0
CRC_PRJDB11845,CRC,PRJDB11845,DQ793953.1.1281,0.008654629954690832,0.01697638952650894,0.0,0.01697638952650894,497,410.0
CRC_PRJDB11845,CRC,PRJDB11845,EF434360.1.1335,0.008639123083816633,0.0,0.017623811090985934,-0.017623811090985934,498,388.0
CRC_PRJDB11845,CRC,PRJDB11845,AM275757.1.1484,0.008624720085850534,0.0,0.01759442897513509,-0.01759442897513509,499,390.0
CRC_PRJDB11845,CRC,PRJDB11845,JF220832.1.1358,0.00860675424337387,0.01688247947738721,0.0,0.01688247947738721,500,413.0
CRC_PRJDB11845,CRC,PRJDB11845,DQ808998.1.1391,0.008600147392332943,0.016869519884960774,0.0,0.016869519884960774,501,414.0
CRC_PRJDB11845,CRC,PRJDB11845,DQ456434.1.1440,0.00859415243087592,0.0,0.01753207095898688,-0.01753207095898688,502,391.0
CRC_PRJDB11845,CRC,PRJDB11845,FUHT01000001.3690.5196,0.008586351595380726,0.0,0.017516157254576684,-0.017516157254576684,503,392.0
CRC_PRJDB11845,CRC,PRJDB11845,DQ794349.1.1291,0.008584827184677124,0.0,0.017513047456741333,-0.017513047456741333,504,393.0
CRC_PRJDB11845,CRC,PRJDB11845,LT576395.1.1472,0.008566876541628361,0.016804257831655633,0.0,0.016804257831655633,505,415.0
CRC_PRJDB11845,CRC,PRJDB11845,HQ740182.1.1457,0.008561577529226448,0.01679386361502111,0.0,0.01679386361502111,506,416.0
CRC_PRJDB11845,CRC,PRJDB11845,EF434371.1.1352,0.008559746138167146,0.01679027127102017,0.0,0.01679027127102017,507,417.0
CRC_PRJDB11845,CRC,PRJDB11845,FJ366086.1.1361,0.008554229893252935,0.016779450944457684,0.0,0.016779450944457684,508,418.0
CRC_PRJDB11845,CRC,PRJDB11845,FJ366051.1.1366,0.008542165424966929,0.01675578602589667,0.0,0.01675578602589667,509,420.0
CRC_PRJDB11845,CRC,PRJDB11845,DQ805867.1.1365,0.008503200175861517,0.016679354191112977,0.0,0.016679354191112977,510,422.0
CRC_PRJDB11845,CRC,PRJDB11845,HQ779675.1.1458,0.008493487592299584,0.01666030258489534,0.0,0.01666030258489534,511,423.0
CRC_PRJDB11845,CRC,PRJDB11845,FJ371750.1.1233,0.008481230522852903,0.0,0.017301710266619922,-0.017301710266619922,512,398.0
CRC_PRJDB11845,CRC,PRJDB11845,AY976142.1.1343,0.008473052074097924,0.0,0.017285026231159767,-0.017285026231159767,513,399.0
CRC_PRJDB11845,CRC,PRJDB11845,DQ805765.1.1396,0.008466912596334333,0.016608174708194267,0.0,0.016608174708194267,514,424.0
CRC_PRJDB11845,CRC,PRJDB11845,AF371946.1.1457,0.008449233951217501,0.0,0.017236437260483704,-0.017236437260483704,515,401.0
CRC_PRJDB11845,CRC,PRJDB11845,EU765909.1.1351,0.008427728487945655,0.0,0.017192566115409137,-0.017192566115409137,516,403.0
CRC_PRJDB11845,CRC,PRJDB11845,GQ175436.1.1437,0.00838436641322534,0.0,0.017104107482979695,-0.017104107482979695,517,405.0
CRC_PRJDB11845,CRC,PRJDB11845,AY850453.1.1227,0.008380372378536883,0.0,0.01709595965221524,-0.01709595965221524,518,406.0
CRC_PRJDB11845,CRC,PRJDB11845,EU766105.1.1352,0.00834855496779912,0.016376011667605966,0.0,0.016376011667605966,519,426.0
CRC_PRJDB11845,CRC,PRJDB11845,AB218338.1.1457,0.00833796917953912,0.016355247236788273,0.0,0.016355247236788273,520,427.0
CRC_PRJDB11845,CRC,PRJDB11845,GQ491367.1.1357,0.008325140408903751,0.01633008310977274,0.0,0.01633008310977274,521,429.0
CRC_PRJDB11845,CRC,PRJDB11845,JN809769.1.1265,0.008310797697334898,0.0,0.01695402730256319,-0.01695402730256319,522,411.0
CRC_PRJDB11845,CRC,PRJDB11845,DQ808212.1.1390,0.008287959578416609,0.01625715148074027,0.0,0.01625715148074027,523,431.0
CRC_PRJDB11845,CRC,PRJDB11845,EF402828.1.1485,0.008285017550186393,0.0,0.01690143580238024,-0.01690143580238024,524,412.0
CRC_PRJDB11845,CRC,PRJDB11845,JX006704.1.1410,0.008274995493611284,0.01623172192977598,0.0,0.01623172192977598,525,432.0
CRC_PRJDB11845,CRC,PRJDB11845,FJ363041.1.1369,0.00820920686237514,0.016102674999274313,0.0,0.016102674999274313,526,434.0
CRC_PRJDB11845,CRC,PRJDB11845,DQ805491.1.1388,0.008200852224737211,0.0160862870562153,0.0,0.0160862870562153,527,435.0
CRC_PRJDB11845,CRC,PRJDB11845,JX543398.1.1493,0.008196538174220551,0.01607782488020185,0.0,0.01607782488020185,528,436.0
CRC_PRJDB11845,CRC,PRJDB11845,DQ801561.1.1347,0.008191057888705746,0.0,0.016709758092959725,-0.016709758092959725,529,421.0
CRC_PRJDB11845,CRC,PRJDB11845,HQ807131.1.1274,0.008132857900551137,0.015952913574157998,0.0,0.015952913574157998,530,438.0
CRC_PRJDB11845,CRC,PRJDB11845,FJ362735.1.1312,0.00812914694835937,0.01594563439870492,0.0,0.01594563439870492,531,439.0
CRC_PRJDB11845,CRC,PRJDB11845,FNLJ01000014.549038.550553,0.008113997098168029,0.01591591738486806,0.0,0.01591591738486806,532,440.0
CRC_PRJDB11845,CRC,PRJDB11845,FMGP01000001.650541.652058,0.008094228790415561,0.01587714108889206,0.0,0.01587714108889206,533,441.0
CRC_PRJDB11845,CRC,PRJDB11845,JQ191045.1.1353,0.007992178402548912,0.015676965328076713,0.0,0.015676965328076713,534,443.0
CRC_PRJDB11845,CRC,PRJDB11845,EU775066.1.1392,0.007972658807381355,0.0,0.016264223967057966,-0.016264223967057966,535,430.0
CRC_PRJDB11845,CRC,PRJDB11845,ADFR01000011.3460.4852,0.007843446570868585,0.0,0.016000631004571914,-0.016000631004571914,536,437.0
CRC_PRJDB11845,CRC,PRJDB11845,JQ191043.1.1347,0.007799160563283497,0.015298353412594553,0.0,0.015298353412594553,537,445.0
CRC_PRJDB11845,CRC,PRJDB11845,LT576387.1.1491,0.007739640313529354,0.015181602153461426,0.0,0.015181602153461426,538,447.0
CRC_PRJDB11845,CRC,PRJDB11845,DQ808730.1.1371,0.007732673436311968,0.015167936355842708,0.0,0.015167936355842708,539,448.0
CRC_PRJDB11845,CRC,PRJDB11845,FJ510276.1.1380,0.0077172676938299855,0.01513771739943574,0.0,0.01513771739943574,540,449.0
CRC_PRJDB11845,CRC,PRJDB11845,GQ897128.1.1493,0.007626837640665959,0.014960335372075535,0.0,0.014960335372075535,541,450.0
CRC_PRJDB11845,CRC,PRJDB11845,AY978012.1.1354,0.0075337414894545195,0.014777723690853097,0.0,0.014777723690853097,542,453.0
CRC_PRJDB11845,CRC,PRJDB11845,JQ186955.1.1360,0.007334013779958089,0.014385950106840868,0.0,0.014385950106840868,543,455.0
